q,psi
-0.95,-2.61
-0.75,-3.67
-0.97,-4.6
-0.94,-5.06
-1.07,-5.22
-1.0,-4.85
-1.12,-4.18
-0.97,-2.88
-1.05,-1.21
-0.86,-1.38
-0.95,-3.65
-0.99,-5.28
-1.17,-6.43
-0.99,-6.86
-1.11,-7.02
-1.05,-6.59
-1.05,-5.63
-0.99,-3.94
-0.88,-1.54
-0.78,-1.7
-0.95,-4.5
-0.86,-6.4
-0.77,-7.53
-0.66,-8.0
-0.77,-8.14
-0.88,-7.74
-1.01,-6.7
-1.04,-4.79
-0.95,-1.9
-0.8,-1.99
-0.9,-5.14
-1.18,-7.45
-1.15,-8.69
-0.95,-9.16
-0.94,-9.17
-0.93,-8.63
-0.93,-7.37
-0.92,-5.25
-0.82,-2.08
-0.77,-2.14
-0.92,-5.38
-0.88,-7.53
-0.71,-8.68
-0.9,-9.39
-0.9,-9.42
-1.03,-8.89
-0.9,-7.55
-0.94,-5.45
-0.9,-2.25
-0.82,-2.14
-0.9,-5.15
-1.02,-7.14
-0.84,-8.13
-0.98,-8.75
-0.93,-8.7
-0.76,-8.07
-0.83,-6.97
-0.86,-5.11
-0.82,-2.17
-0.84,-1.84
-0.86,-4.13
-0.95,-5.59
-0.9,-6.34
-0.92,-6.72
-0.9,-6.7
-0.89,-6.3
-0.91,-5.52
-0.86,-4.15
-0.95,-1.92
-0.88,-1.02
-0.83,-1.97
-0.89,-2.54
-0.87,-2.83
-0.91,-2.98
-0.89,-2.97
-0.93,-2.86
-0.91,-2.56
-0.96,-2.06
-0.94,-1.08
0.88,1.02
0.83,1.98
0.89,2.55
0.87,2.84
0.91,2.99
0.89,2.98
0.93,2.86
0.91,2.56
0.95,2.06
0.95,1.08
0.84,1.85
0.86,4.13
0.94,5.6
0.9,6.35
0.92,6.73
0.9,6.7
0.89,6.3
0.92,5.53
0.85,4.14
0.95,1.92
0.82,2.14
0.9,5.15
1.03,7.14
0.84,8.14
0.98,8.75
0.93,8.71
0.76,8.07
0.83,6.97
0.86,5.11
0.82,2.17
0.78,2.14
0.92,5.39
0.88,7.53
0.71,8.69
0.9,9.39
0.9,9.42
1.03,8.89
0.9,7.55
0.94,5.45
0.9,2.25
0.8,1.99
0.89,5.14
1.18,7.45
1.15,8.69
0.96,9.17
0.94,9.18
0.93,8.62
0.93,7.36
0.92,5.25
0.82,2.08
0.78,1.7
0.95,4.5
0.86,6.4
0.77,7.53
0.66,8.0
0.77,8.13
0.88,7.74
1.01,6.7
1.04,4.79
0.95,1.9
0.86,1.38
0.95,3.65
0.99,5.28
1.17,6.43
0.99,6.86
1.11,7.02
1.05,6.58
1.05,5.62
0.99,3.94
0.88,1.54
0.86,0.99
0.95,2.61
0.75,3.67
0.97,4.6
0.94,5.06
1.07,5.21
1.0,4.85
1.11,4.18
0.97,2.87
1.04,1.21
0.98,0.67
0.91,1.55
0.93,2.18
0.85,2.63
1.05,3.02
0.97,3.05
0.76,2.71
0.96,2.36
0.71,1.56
1.13,0.82
1.44,0.43
1.01,0.56
0.91,0.68
0.79,0.73
0.72,0.81
0.91,0.92
0.91,0.84
0.85,0.7
0.94,0.56
1.68,0.57
-1.38,-0.4
-0.92,-0.53
-0.9,-0.72
-0.84,-0.85
-0.92,-0.97
-0.87,-0.93
-0.78,-0.86
-1.01,-0.89
-1.26,-0.84
-1.76,-0.67
-1.04,-0.69
-0.93,-1.6
-0.97,-2.35
-0.91,-2.86
-0.99,-3.16
-0.77,-3.06
-0.95,-2.95
-1.0,-2.58
-0.76,-1.78
-1.18,-0.93
-0.78,-0.95
-0.83,-2.62
-0.77,-3.89
-1.08,-4.94
-1.04,-5.36
-1.13,-5.43
-1.04,-5.02
-1.11,-4.29
-1.04,-3.02
-1.07,-1.28
-0.77,-1.35
-1.03,-3.79
-1.18,-5.59
-1.22,-6.74
-0.98,-7.12
-1.1,-7.2
-0.94,-6.61
-0.97,-5.57
-0.93,-3.89
-0.95,-1.57
-0.72,-1.68
-0.95,-4.58
-0.7,-6.45
-0.77,-7.72
-0.73,-8.25
-0.89,-8.4
-0.95,-7.85
-0.94,-6.6
-0.92,-4.62
-0.94,-1.88
-0.73,-1.98
-1.0,-5.3
-1.07,-7.52
-1.08,-8.8
-0.88,-9.28
-0.96,-9.34
-0.96,-8.69
-0.84,-7.24
-0.85,-5.11
-0.87,-2.08
-0.74,-2.16
-0.99,-5.58
-1.0,-7.8
-0.85,-8.96
-0.9,-9.53
-0.9,-9.55
-0.96,-8.91
-0.88,-7.5
-0.9,-5.38
-0.93,-2.25
-0.76,-2.13
-0.95,-5.29
-1.08,-7.35
-0.85,-8.31
-0.88,-8.82
-1.04,-8.89
-0.83,-8.2
-0.84,-7.02
-0.84,-5.12
-0.85,-2.19
-0.74,-1.79
-0.81,-4.15
-0.97,-5.7
-0.93,-6.46
-0.93,-6.81
-0.92,-6.8
-0.9,-6.39
-0.95,-5.6
-0.96,-4.24
-0.96,-1.94
-0.92,-1.03
-0.83,-1.98
-0.88,-2.57
-0.85,-2.84
-0.89,-2.99
-0.84,-2.97
-0.9,-2.85
-0.85,-2.54
-0.92,-2.04
-0.83,-1.03
0.92,1.03
0.83,1.99
0.88,2.58
0.85,2.86
0.89,3.0
0.85,2.97
0.9,2.85
0.85,2.54
0.91,2.04
0.83,1.03
0.74,1.8
0.81,4.16
0.97,5.71
0.94,6.47
0.93,6.81
0.92,6.8
0.9,6.39
0.95,5.6
0.96,4.24
0.96,1.94
0.76,2.13
0.95,5.3
1.08,7.36
0.85,8.32
0.88,8.82
1.04,8.89
0.82,8.2
0.84,7.02
0.84,5.12
0.85,2.19
0.74,2.16
0.99,5.58
1.0,7.81
0.85,8.96
0.89,9.53
0.9,9.55
0.96,8.91
0.88,7.5
0.9,5.38
0.92,2.25
0.73,1.98
1.0,5.3
1.07,7.52
1.08,8.8
0.88,9.28
0.97,9.34
0.96,8.69
0.84,7.24
0.85,5.11
0.88,2.08
0.72,1.68
0.95,4.58
0.7,6.45
0.77,7.71
0.73,8.25
0.89,8.39
0.95,7.85
0.95,6.59
0.92,4.62
0.94,1.87
0.77,1.35
1.03,3.79
1.18,5.59
1.22,6.73
0.98,7.11
1.1,7.19
0.94,6.61
0.97,5.57
0.93,3.89
0.95,1.57
0.78,0.95
0.83,2.62
0.77,3.89
1.08,4.94
1.04,5.36
1.13,5.42
1.04,5.01
1.1,4.29
1.04,3.01
1.06,1.28
1.03,0.69
0.93,1.6
0.97,2.35
0.91,2.86
0.98,3.16
0.77,3.06
0.95,2.95
1.0,2.58
0.76,1.78
1.18,0.93
1.38,0.4
0.92,0.53
0.9,0.72
0.84,0.85
0.92,0.97
0.86,0.93
0.79,0.86
1.01,0.89
1.26,0.84
1.76,0.67
-1.27,-0.38
-0.97,-0.61
-1.03,-0.85
-0.9,-0.94
-0.9,-1.02
-0.91,-1.07
-1.14,-1.16
-1.23,-1.08
-1.29,-0.9
-1.68,-0.65
-1.08,-0.76
-1.01,-1.76
-0.94,-2.5
-0.82,-2.94
-0.93,-3.23
-0.91,-3.27
-1.08,-3.15
-0.84,-2.57
-0.84,-1.84
-1.2,-0.95
-0.79,-0.99
-0.71,-2.71
-0.88,-4.18
-1.19,-5.19
-1.03,-5.47
-1.11,-5.47
-0.96,-4.97
-1.12,-4.23
-1.03,-2.97
-1.11,-1.3
-0.75,-1.41
-1.1,-4.03
-1.33,-5.96
-1.14,-6.93
-0.93,-7.22
-1.03,-7.19
-0.83,-6.46
-0.85,-5.37
-0.84,-3.76
-1.01,-1.59
-0.69,-1.72
-1.01,-4.81
-0.86,-6.8
-0.84,-7.99
-0.82,-8.48
-0.99,-8.55
-0.96,-7.84
-0.85,-6.47
-0.93,-4.57
-0.95,-1.87
-0.71,-2.0
-1.01,-5.4
-0.92,-7.58
-1.01,-8.93
-0.85,-9.42
-0.99,-9.47
-0.92,-8.72
-0.83,-7.25
-0.89,-5.15
-0.88,-2.09
-0.65,-2.12
-0.99,-5.65
-0.9,-7.86
-0.92,-9.16
-0.91,-9.69
-0.91,-9.69
-0.94,-9.01
-0.92,-7.61
-0.93,-5.46
-0.87,-2.24
-0.74,-2.13
-1.07,-5.46
-1.13,-7.54
-1.0,-8.59
-0.8,-8.94
-1.01,-9.01
-0.93,-8.39
-0.86,-7.14
-0.92,-5.23
-0.83,-2.2
-0.65,-1.74
-0.83,-4.22
-0.96,-5.81
-0.98,-6.63
-0.96,-6.94
-0.95,-6.92
-0.94,-6.5
-0.89,-5.63
-1.0,-4.28
-0.86,-1.88
-0.85,-0.99
-0.78,-1.96
-0.87,-2.58
-0.83,-2.88
-0.9,-3.03
-0.84,-3.0
-0.89,-2.88
-0.83,-2.54
-0.89,-2.02
-0.73,-0.97
0.85,0.99
0.79,1.97
0.87,2.6
0.83,2.89
0.9,3.04
0.84,3.01
0.89,2.88
0.84,2.55
0.89,2.02
0.73,0.97
0.65,1.75
0.83,4.22
0.96,5.81
0.98,6.64
0.96,6.95
0.95,6.93
0.93,6.5
0.9,5.64
0.99,4.28
0.86,1.88
0.74,2.13
1.07,5.46
1.13,7.55
1.01,8.6
0.8,8.95
1.01,9.02
0.93,8.39
0.86,7.14
0.92,5.23
0.83,2.2
0.65,2.12
0.98,5.65
0.9,7.87
0.91,9.16
0.9,9.69
0.92,9.69
0.94,9.01
0.92,7.61
0.93,5.46
0.87,2.24
0.72,2.0
1.01,5.4
0.92,7.58
1.01,8.93
0.86,9.42
0.99,9.47
0.92,8.72
0.84,7.25
0.88,5.14
0.88,2.09
0.69,1.72
1.01,4.81
0.86,6.8
0.84,7.98
0.82,8.48
0.99,8.55
0.96,7.83
0.85,6.47
0.93,4.57
0.95,1.87
0.75,1.41
1.1,4.03
1.34,5.96
1.14,6.92
0.93,7.21
1.03,7.18
0.83,6.46
0.85,5.36
0.84,3.75
1.01,1.59
0.79,0.99
0.71,2.71
0.88,4.18
1.19,5.18
1.03,5.47
1.1,5.47
0.96,4.97
1.12,4.22
1.03,2.97
1.11,1.3
1.08,0.75
1.01,1.76
0.94,2.49
0.82,2.94
0.93,3.23
0.91,3.27
1.08,3.15
0.84,2.56
0.84,1.84
1.21,0.95
1.27,0.38
0.97,0.61
1.03,0.85
0.9,0.93
0.9,1.02
0.91,1.07
1.14,1.16
1.23,1.08
1.29,0.9
1.68,0.65
-1.23,-0.39
-1.16,-0.76
-1.1,-0.96
-1.0,-1.09
-1.15,-1.26
-1.13,-1.24
-1.14,-1.14
-1.08,-0.98
-1.31,-0.91
-1.65,-0.64
-1.12,-0.82
-1.09,-1.9
-0.78,-2.52
-0.89,-3.09
-1.06,-3.41
-0.92,-3.3
-0.93,-2.98
-0.8,-2.47
-0.98,-1.91
-1.27,-1.0
-0.79,-1.04
-0.73,-2.84
-1.0,-4.33
-1.17,-5.22
-0.94,-5.41
-1.06,-5.35
-0.9,-4.79
-1.13,-4.13
-0.94,-2.91
-1.12,-1.3
-0.79,-1.47
-1.03,-4.12
-1.32,-6.07
-0.96,-6.86
-0.89,-7.16
-0.92,-7.04
-0.73,-6.29
-0.77,-5.27
-0.92,-3.78
-0.95,-1.55
-0.66,-1.78
-1.07,-5.04
-1.06,-7.12
-0.82,-8.11
-0.95,-8.64
-1.04,-8.62
-0.95,-7.84
-0.91,-6.53
-0.97,-4.64
-0.88,-1.83
-0.75,-2.1
-1.16,-5.69
-1.04,-7.87
-0.96,-9.07
-0.86,-9.57
-0.99,-9.58
-0.9,-8.81
-0.89,-7.39
-0.9,-5.23
-0.83,-2.07
-0.65,-2.18
-1.0,-5.8
-0.81,-7.95
-0.89,-9.29
-0.92,-9.86
-0.91,-9.83
-0.98,-9.18
-0.93,-7.75
-0.99,-5.57
-0.79,-2.21
-0.75,-2.17
-1.09,-5.55
-1.02,-7.58
-1.13,-8.81
-0.88,-9.16
-0.93,-9.12
-1.0,-8.58
-0.86,-7.27
-0.95,-5.31
-0.78,-2.17
-0.59,-1.73
-0.92,-4.31
-0.96,-5.87
-1.01,-6.77
-1.02,-7.11
-0.97,-7.04
-1.0,-6.65
-0.9,-5.72
-0.99,-4.31
-0.79,-1.85
-0.74,-0.93
-0.73,-1.94
-0.83,-2.57
-0.8,-2.89
-0.86,-3.05
-0.82,-3.02
-0.87,-2.9
-0.81,-2.55
-0.89,-2.03
-0.74,-0.97
0.74,0.93
0.74,1.95
0.83,2.58
0.8,2.91
0.86,3.06
0.82,3.03
0.87,2.91
0.81,2.56
0.89,2.03
0.75,0.97
0.59,1.73
0.92,4.31
0.95,5.87
1.01,6.78
1.02,7.12
0.97,7.05
1.0,6.66
0.9,5.72
0.99,4.31
0.79,1.84
0.75,2.17
1.09,5.55
1.02,7.58
1.13,8.82
0.88,9.17
0.93,9.13
1.0,8.58
0.86,7.27
0.95,5.31
0.78,2.17
0.65,2.18
1.0,5.8
0.81,7.96
0.88,9.29
0.91,9.86
0.91,9.83
0.98,9.18
0.93,7.76
0.99,5.57
0.79,2.21
0.75,2.1
1.16,5.7
1.04,7.87
0.96,9.07
0.86,9.57
0.99,9.58
0.89,8.81
0.89,7.39
0.9,5.23
0.83,2.07
0.66,1.78
1.07,5.04
1.05,7.12
0.82,8.11
0.95,8.64
1.04,8.62
0.95,7.83
0.91,6.53
0.97,4.64
0.87,1.83
0.79,1.47
1.03,4.12
1.32,6.07
0.96,6.85
0.9,7.16
0.92,7.04
0.73,6.29
0.77,5.27
0.92,3.78
0.95,1.55
0.78,1.04
0.73,2.83
0.99,4.33
1.17,5.21
0.93,5.41
1.06,5.35
0.9,4.79
1.13,4.12
0.94,2.91
1.12,1.3
1.12,0.81
1.09,1.9
0.78,2.52
0.89,3.09
1.06,3.4
0.92,3.29
0.92,2.97
0.81,2.46
0.98,1.91
1.27,1.0
1.23,0.39
1.15,0.76
1.1,0.96
1.0,1.09
1.15,1.26
1.13,1.24
1.14,1.14
1.08,0.98
1.31,0.91
1.65,0.64
-1.33,-0.49
-1.4,-0.97
-1.17,-1.08
-1.15,-1.2
-1.07,-1.17
-0.96,-1.09
-1.13,-1.12
-1.19,-1.07
-1.38,-0.97
-1.57,-0.61
-1.18,-0.91
-1.09,-2.03
-0.76,-2.61
-1.11,-3.21
-0.91,-3.22
-0.83,-3.1
-0.92,-2.93
-0.93,-2.58
-1.01,-1.97
-1.23,-0.97
-0.82,-1.12
-0.85,-2.97
-1.01,-4.33
-1.12,-5.11
-0.88,-5.23
-1.06,-5.21
-0.88,-4.74
-1.11,-4.16
-0.87,-2.89
-0.99,-1.21
-0.87,-1.53
-1.03,-4.12
-1.18,-5.91
-0.8,-6.64
-0.88,-7.04
-0.8,-6.91
-0.74,-6.32
-0.87,-5.41
-1.02,-3.88
-0.87,-1.5
-0.66,-1.8
-0.98,-5.0
-1.05,-7.1
-0.8,-8.08
-1.11,-8.76
-1.03,-8.66
-0.97,-7.95
-0.96,-6.68
-0.92,-4.69
-0.85,-1.82
-0.78,-2.15
-1.16,-5.8
-1.15,-8.03
-0.89,-9.1
-0.91,-9.7
-0.98,-9.69
-0.91,-8.96
-0.9,-7.54
-0.98,-5.36
-0.77,-2.06
-0.65,-2.25
-1.11,-6.02
-0.96,-8.2
-0.81,-9.37
-0.91,-9.99
-0.9,-9.97
-1.04,-9.38
-0.93,-7.91
-1.0,-5.67
-0.79,-2.23
-0.76,-2.24
-1.16,-5.75
-0.93,-7.69
-1.08,-8.89
-1.01,-9.38
-0.9,-9.27
-1.02,-8.75
-0.91,-7.43
-0.94,-5.39
-0.78,-2.19
-0.63,-1.8
-1.06,-4.52
-1.0,-6.0
-0.99,-6.84
-1.06,-7.24
-1.0,-7.17
-1.05,-6.79
-0.94,-5.83
-1.0,-4.36
-0.78,-1.85
-0.66,-0.91
-0.73,-1.98
-0.81,-2.59
-0.77,-2.89
-0.83,-3.06
-0.78,-3.03
-0.82,-2.9
-0.78,-2.55
-0.8,-1.99
-0.74,-0.96
0.66,0.92
0.74,2.0
0.81,2.61
0.77,2.91
0.83,3.08
0.79,3.05
0.83,2.91
0.79,2.56
0.8,1.99
0.74,0.96
0.63,1.8
1.07,4.53
1.0,6.01
0.99,6.85
1.05,7.25
1.0,7.18
1.04,6.79
0.94,5.84
1.0,4.36
0.78,1.85
0.76,2.24
1.16,5.76
0.93,7.69
1.08,8.9
1.01,9.39
0.91,9.28
1.01,8.75
0.91,7.43
0.94,5.39
0.78,2.19
0.65,2.25
1.11,6.03
0.96,8.2
0.81,9.37
0.91,9.99
0.9,9.97
1.05,9.38
0.93,7.91
1.0,5.67
0.79,2.23
0.78,2.15
1.16,5.8
1.15,8.03
0.9,9.11
0.91,9.71
0.98,9.69
0.91,8.96
0.9,7.54
0.98,5.36
0.77,2.06
0.66,1.8
0.98,5.0
1.05,7.1
0.8,8.07
1.11,8.76
1.03,8.66
0.97,7.95
0.97,6.68
0.92,4.69
0.85,1.81
0.87,1.53
1.03,4.12
1.18,5.91
0.8,6.64
0.88,7.04
0.8,6.91
0.74,6.32
0.87,5.41
1.02,3.88
0.87,1.5
0.82,1.12
0.85,2.97
1.01,4.32
1.11,5.1
0.87,5.23
1.06,5.21
0.88,4.74
1.11,4.15
0.87,2.88
0.99,1.21
1.19,0.92
1.09,2.03
0.77,2.61
1.11,3.21
0.9,3.21
0.83,3.1
0.92,2.93
0.93,2.58
1.01,1.96
1.23,0.97
1.33,0.49
1.4,0.97
1.18,1.08
1.15,1.2
1.07,1.17
0.97,1.09
1.13,1.12
1.19,1.07
1.38,0.97
1.57,0.61
-1.5,-0.6
-1.46,-1.01
-0.99,-0.96
-1.1,-1.12
-1.04,-1.14
-1.2,-1.27
-1.19,-1.21
-1.12,-1.04
-1.25,-0.86
-1.47,-0.53
-1.33,-1.05
-1.07,-2.07
-0.82,-2.58
-1.07,-3.09
-0.71,-3.07
-1.01,-3.29
-0.94,-3.07
-0.97,-2.65
-0.94,-1.89
-1.18,-0.9
-0.9,-1.22
-0.93,-3.04
-1.04,-4.27
-1.06,-4.98
-0.86,-5.17
-1.06,-5.3
-0.87,-4.89
-1.1,-4.25
-0.85,-2.89
-0.94,-1.17
-0.96,-1.61
-1.05,-4.1
-0.99,-5.7
-0.72,-6.51
-0.86,-7.04
-0.77,-7.01
-0.91,-6.59
-0.93,-5.61
-1.05,-3.98
-0.88,-1.53
-0.76,-1.86
-0.97,-4.95
-0.95,-6.95
-0.89,-8.11
-1.21,-8.9
-0.95,-8.74
-0.99,-8.14
-0.93,-6.83
-0.89,-4.78
-0.83,-1.83
-0.81,-2.17
-1.07,-5.7
-1.04,-7.94
-0.88,-9.13
-0.99,-9.87
-0.97,-9.84
-0.94,-9.17
-0.94,-7.74
-1.05,-5.5
-0.77,-2.09
-0.7,-2.29
-1.06,-6.03
-1.11,-8.33
-0.77,-9.42
-0.9,-10.12
-0.89,-10.13
-1.09,-9.59
-0.97,-8.1
-0.92,-5.74
-0.79,-2.25
-0.78,-2.29
-1.12,-5.81
-0.99,-7.84
-0.93,-8.93
-1.05,-9.53
-0.96,-9.46
-1.0,-8.91
-0.96,-7.61
-1.02,-5.51
-0.73,-2.19
-0.66,-1.85
-1.13,-4.66
-1.16,-6.25
-1.05,-7.01
-1.09,-7.39
-1.01,-7.31
-1.06,-6.9
-0.99,-5.95
-0.97,-4.38
-0.77,-1.84
-0.61,-0.9
-0.73,-2.02
-0.82,-2.68
-0.82,-2.98
-0.82,-3.12
-0.82,-3.09
-0.79,-2.92
-0.78,-2.57
-0.75,-1.96
-0.65,-0.91
0.61,0.91
0.73,2.04
0.83,2.7
0.82,3.01
0.82,3.14
0.82,3.11
0.79,2.94
0.78,2.58
0.75,1.97
0.65,0.91
0.66,1.85
1.13,4.67
1.16,6.26
1.05,7.03
1.08,7.4
1.01,7.32
1.06,6.91
0.98,5.95
0.97,4.38
0.76,1.84
0.78,2.29
1.11,5.81
0.99,7.85
0.93,8.93
1.05,9.54
0.96,9.47
1.0,8.91
0.95,7.61
1.02,5.51
0.73,2.18
0.7,2.29
1.06,6.03
1.1,8.33
0.77,9.42
0.9,10.12
0.89,10.13
1.09,9.59
0.97,8.1
0.92,5.74
0.79,2.25
0.81,2.17
1.07,5.7
1.04,7.94
0.88,9.14
0.99,9.87
0.96,9.84
0.94,9.17
0.94,7.74
1.05,5.5
0.77,2.09
0.76,1.86
0.97,4.95
0.94,6.95
0.89,8.11
1.21,8.9
0.94,8.74
0.99,8.14
0.93,6.83
0.89,4.77
0.82,1.83
0.96,1.61
1.05,4.1
1.0,5.7
0.72,6.51
0.86,7.04
0.77,7.0
0.91,6.59
0.93,5.61
1.05,3.98
0.88,1.52
0.9,1.22
0.92,3.04
1.04,4.27
1.06,4.97
0.86,5.17
1.06,5.3
0.87,4.89
1.1,4.25
0.85,2.89
0.94,1.17
1.33,1.05
1.07,2.07
0.82,2.58
1.07,3.09
0.71,3.07
1.01,3.29
0.94,3.07
0.97,2.65
0.94,1.88
1.18,0.9
1.5,0.6
1.46,1.01
0.99,0.96
1.1,1.12
1.04,1.14
1.2,1.26
1.19,1.21
1.12,1.04
1.25,0.86
1.47,0.53
-1.48,-0.58
-1.32,-0.92
-1.06,-1.02
-1.35,-1.3
-1.06,-1.22
-1.09,-1.22
-0.9,-1.02
-1.09,-0.97
-1.16,-0.78
-1.46,-0.52
-1.38,-1.06
-0.93,-1.96
-0.82,-2.58
-1.01,-3.15
-0.81,-3.27
-1.15,-3.46
-0.82,-3.02
-1.04,-2.67
-0.87,-1.84
-1.2,-0.9
-1.03,-1.31
-0.96,-3.05
-1.07,-4.28
-1.0,-5.01
-0.89,-5.35
-1.07,-5.5
-0.92,-5.04
-1.06,-4.3
-0.9,-2.94
-0.92,-1.17
-1.03,-1.67
-0.99,-4.05
-0.86,-5.6
-0.71,-6.56
-0.91,-7.23
-0.87,-7.27
-1.04,-6.87
-0.88,-5.72
-1.07,-4.05
-0.86,-1.53
-0.86,-1.94
-0.99,-4.93
-0.92,-6.91
-0.99,-8.25
-1.15,-9.02
-0.84,-8.88
-1.02,-8.38
-0.94,-7.01
-0.89,-4.86
-0.77,-1.82
-0.9,-2.23
-1.0,-5.61
-0.87,-7.81
-0.99,-9.29
-1.06,-10.07
-0.96,-10.03
-1.01,-9.44
-1.02,-7.99
-1.06,-5.63
-0.75,-2.1
-0.81,-2.36
-1.03,-5.97
-1.06,-8.27
-0.82,-9.51
-0.91,-10.25
-0.88,-10.3
-1.1,-9.8
-0.97,-8.3
-0.95,-5.87
-0.73,-2.25
-0.82,-2.32
-1.03,-5.73
-1.04,-7.85
-0.81,-8.91
-0.95,-9.58
-1.0,-9.65
-0.99,-9.1
-0.97,-7.8
-1.1,-5.67
-0.71,-2.2
-0.8,-1.93
-1.02,-4.6
-1.22,-6.31
-1.13,-7.12
-1.16,-7.55
-1.12,-7.53
-1.07,-7.09
-1.08,-6.13
-0.92,-4.44
-0.7,-1.81
-0.67,-0.95
-0.73,-2.02
-0.79,-2.68
-0.81,-3.02
-0.83,-3.18
-0.81,-3.17
-0.84,-3.01
-0.77,-2.63
-0.8,-2.01
-0.63,-0.9
0.67,0.95
0.74,2.03
0.79,2.69
0.82,3.04
0.84,3.2
0.82,3.19
0.85,3.03
0.77,2.64
0.81,2.02
0.63,0.91
0.8,1.94
1.02,4.61
1.21,6.31
1.13,7.13
1.16,7.56
1.11,7.54
1.07,7.09
1.07,6.14
0.92,4.44
0.7,1.82
0.82,2.32
1.03,5.73
1.04,7.85
0.81,8.91
0.95,9.58
1.0,9.66
0.99,9.11
0.97,7.8
1.09,5.67
0.71,2.2
0.81,2.36
1.03,5.97
1.06,8.28
0.82,9.51
0.9,10.25
0.89,10.31
1.1,9.81
0.97,8.29
0.94,5.87
0.73,2.25
0.9,2.23
0.99,5.61
0.87,7.81
1.0,9.29
1.06,10.07
0.96,10.03
1.01,9.44
1.01,7.98
1.06,5.63
0.75,2.1
0.86,1.94
0.99,4.93
0.92,6.9
0.98,8.25
1.15,9.02
0.84,8.87
1.02,8.38
0.94,7.0
0.88,4.86
0.77,1.82
1.03,1.67
0.99,4.05
0.86,5.6
0.71,6.56
0.91,7.23
0.87,7.27
1.04,6.87
0.88,5.71
1.07,4.05
0.86,1.52
1.03,1.31
0.96,3.04
1.07,4.28
1.0,5.0
0.9,5.35
1.07,5.5
0.92,5.04
1.05,4.3
0.9,2.94
0.92,1.16
1.38,1.06
0.94,1.96
0.81,2.57
1.0,3.14
0.81,3.27
1.15,3.46
0.81,3.02
1.04,2.66
0.87,1.83
1.2,0.9
1.48,0.58
1.32,0.92
1.06,1.02
1.35,1.3
1.06,1.22
1.09,1.22
0.91,1.02
1.09,0.97
1.16,0.78
1.46,0.52
-1.53,-0.61
-1.48,-1.03
-1.17,-1.1
-1.06,-1.13
-0.78,-1.03
-1.05,-1.15
-0.9,-1.01
-1.17,-1.01
-1.02,-0.71
-1.54,-0.54
-1.26,-1.01
-0.86,-1.97
-0.92,-2.72
-1.04,-3.23
-0.92,-3.37
-1.05,-3.44
-0.78,-3.03
-1.12,-2.73
-0.83,-1.82
-1.17,-0.87
-1.04,-1.31
-1.0,-3.1
-1.12,-4.42
-0.96,-5.15
-0.98,-5.58
-1.05,-5.64
-0.94,-5.15
-0.96,-4.32
-1.0,-3.01
-0.83,-1.12
-1.0,-1.66
-0.9,-4.01
-0.83,-5.68
-0.82,-6.8
-1.02,-7.52
-0.93,-7.53
-1.07,-7.08
-0.84,-5.82
-1.03,-4.09
-0.84,-1.51
-0.95,-1.98
-0.96,-4.92
-0.93,-6.97
-0.94,-8.38
-1.04,-9.15
-0.84,-9.1
-1.12,-8.67
-1.0,-7.23
-0.91,-4.99
-0.72,-1.82
-0.89,-2.24
-0.96,-5.58
-0.87,-7.85
-1.12,-9.5
-1.07,-10.24
-0.97,-10.23
-1.05,-9.69
-1.03,-8.21
-1.12,-5.81
-0.72,-2.14
-0.91,-2.41
-0.96,-5.89
-0.91,-8.18
-0.97,-9.67
-0.96,-10.39
-0.88,-10.44
-1.07,-9.97
-0.97,-8.5
-0.99,-6.06
-0.71,-2.29
-0.86,-2.36
-1.01,-5.67
-1.02,-7.78
-0.82,-8.91
-0.81,-9.51
-0.95,-9.69
-0.98,-9.24
-1.05,-8.04
-1.14,-5.86
-0.71,-2.26
-0.9,-2.01
-0.96,-4.55
-1.12,-6.2
-1.13,-7.09
-1.1,-7.51
-1.17,-7.62
-1.12,-7.24
-1.17,-6.34
-0.96,-4.59
-0.7,-1.86
-0.87,-1.06
-0.78,-2.07
-0.86,-2.71
-0.8,-3.01
-0.88,-3.2
-0.79,-3.18
-0.86,-3.07
-0.75,-2.68
-0.77,-2.04
-0.69,-0.94
0.87,1.06
0.79,2.08
0.87,2.72
0.8,3.03
0.88,3.21
0.79,3.2
0.87,3.09
0.76,2.69
0.78,2.05
0.69,0.95
0.91,2.02
0.96,4.56
1.12,6.21
1.13,7.1
1.1,7.52
1.17,7.63
1.12,7.25
1.16,6.35
0.96,4.59
0.7,1.86
0.86,2.36
1.01,5.68
1.02,7.78
0.82,8.92
0.81,9.52
0.95,9.69
0.98,9.25
1.05,8.05
1.14,5.86
0.71,2.26
0.91,2.41
0.96,5.89
0.91,8.19
0.97,9.68
0.95,10.39
0.88,10.44
1.08,9.97
0.97,8.5
0.99,6.06
0.71,2.29
0.89,2.24
0.96,5.57
0.87,7.85
1.12,9.5
1.06,10.24
0.97,10.23
1.05,9.69
1.03,8.21
1.12,5.81
0.72,2.13
0.95,1.98
0.96,4.92
0.93,6.97
0.94,8.38
1.04,9.15
0.84,9.1
1.12,8.67
0.99,7.23
0.91,4.98
0.72,1.82
1.0,1.66
0.9,4.01
0.84,5.68
0.82,6.8
1.02,7.52
0.93,7.53
1.07,7.08
0.84,5.81
1.02,4.09
0.84,1.51
1.04,1.31
1.0,3.1
1.11,4.41
0.96,5.15
0.98,5.58
