Variable_0,Variable_1,Variable_2
0.65,-0.55,0.83
0.75,-0.55,0.83
0.85,-0.55,0.83
0.95,-0.55,0.83
0.05,-0.45,0.83
0.15,-0.45,0.83
0.25,-0.45,0.83
0.35,-0.45,0.83
0.45,-0.45,0.83
0.55,-0.45,0.83
0.65,-0.45,0.83
0.75,-0.45,0.83
0.85,-0.45,0.83
0.95,-0.45,0.83
0.05,-0.35,0.83
0.15,-0.35,0.83
0.25,-0.35,0.83
0.35,-0.35,0.83
0.45,-0.35,0.83
0.55,-0.35,0.83
0.65,-0.35,0.83
0.75,-0.35,0.83
0.85,-0.35,0.83
0.95,-0.35,0.83
0.05,-0.25,0.83
0.15,-0.25,0.83
0.25,-0.25,0.83
0.35,-0.25,0.83
0.45,-0.25,0.83
0.55,-0.25,0.83
0.65,-0.25,0.83
0.75,-0.25,0.83
0.85,-0.25,0.83
0.95,-0.25,0.83
0.05,-0.15,0.83
0.15,-0.15,0.83
0.25,-0.15,0.83
0.35,-0.15,0.83
0.45,-0.15,0.83
0.55,-0.15,0.83
0.65,-0.15,0.83
0.75,-0.15,0.83
0.85,-0.15,0.83
0.95,-0.15,0.83
0.05,-0.05,0.83
0.15,-0.05,0.83
0.25,-0.05,0.83
0.35,-0.05,0.83
0.45,-0.05,0.83
0.55,-0.05,0.83
0.65,-0.05,0.83
0.75,-0.05,0.83
0.85,-0.05,0.83
0.95,-0.05,0.83
0.05,0.05,0.83
0.15,0.05,0.83
0.25,0.05,0.83
0.35,0.05,0.83
0.45,0.05,0.83
0.55,0.05,0.83
0.65,0.05,0.83
0.75,0.05,0.83
0.85,0.05,0.83
0.95,0.05,0.83
0.05,0.15,0.83
0.15,0.15,0.83
0.25,0.15,0.83
0.35,0.15,0.83
0.45,0.15,0.83
0.55,0.15,0.83
0.65,0.15,0.83
0.75,0.15,0.83
0.85,0.15,0.83
0.95,0.15,0.83
0.05,0.25,0.83
0.15,0.25,0.83
0.25,0.25,0.83
0.35,0.25,0.83
0.45,0.25,0.83
0.55,0.25,0.83
0.65,0.25,0.83
0.75,0.25,0.83
0.85,0.25,0.83
0.95,0.25,0.83
0.05,0.35,0.83
0.15,0.35,0.83
0.25,0.35,0.83
0.35,0.35,0.83
0.45,0.35,0.83
0.55,0.35,0.83
0.65,0.35,0.83
0.75,0.35,0.83
0.85,0.35,0.83
0.95,0.35,0.83
0.05,0.45,0.83
0.15,0.45,0.83
0.25,0.45,0.83
0.35,0.45,0.83
0.45,0.45,0.83
0.55,0.45,0.83
0.65,0.45,0.83
0.75,0.45,0.83
0.85,0.45,0.83
0.95,0.45,0.83
0.05,0.55,0.83
0.15,0.55,0.83
0.25,0.55,0.83
0.35,0.55,0.83
0.45,0.55,0.83
0.55,0.55,0.83
0.65,0.55,0.83
0.75,0.55,0.83
0.85,0.55,0.83
0.95,0.55,0.83
0.05,0.65,0.83
0.15,0.65,0.83
0.25,0.65,0.83
0.35,0.65,0.83
0.45,0.65,0.83
0.55,0.65,0.83
0.65,0.65,0.83
0.75,0.65,0.83
0.85,0.65,0.83
0.95,0.65,0.83
0.05,0.75,0.83
0.15,0.75,0.83
0.25,0.75,0.83
0.35,0.75,0.83
0.45,0.75,0.83
0.55,0.75,0.83
0.65,0.75,0.83
0.75,0.75,0.83
0.85,0.75,0.83
0.95,0.75,0.83
0.05,0.85,0.83
0.15,0.85,0.83
0.25,0.85,0.83
0.35,0.85,0.83
0.45,0.85,0.83
0.55,0.85,0.83
0.65,0.85,0.83
0.75,0.85,0.83
0.85,0.85,0.83
0.95,0.85,0.83
0.05,0.95,0.83
0.15,0.95,0.83
0.25,0.95,0.83
0.35,0.95,0.83
0.45,0.95,0.83
0.55,0.95,0.83
0.65,0.95,0.83
0.75,0.95,0.83
0.85,0.95,0.83
0.95,0.95,0.83
0.05,-0.95,0.84
0.15,-0.95,0.84
0.25,-0.95,0.84
0.35,-0.95,0.84
0.45,-0.95,0.84
0.55,-0.95,0.84
0.65,-0.95,0.84
0.75,-0.95,0.84
0.85,-0.95,0.84
0.95,-0.95,0.84
0.05,-0.85,0.84
0.15,-0.85,0.84
0.25,-0.85,0.84
0.35,-0.85,0.84
0.45,-0.85,0.84
0.55,-0.85,0.84
0.65,-0.85,0.84
0.75,-0.85,0.84
0.85,-0.85,0.84
0.95,-0.85,0.84
0.05,-0.75,0.84
0.15,-0.75,0.84
0.25,-0.75,0.84
0.35,-0.75,0.84
0.45,-0.75,0.84
0.55,-0.75,0.84
0.65,-0.75,0.84
0.75,-0.75,0.84
0.85,-0.75,0.84
0.95,-0.75,0.84
0.05,-0.65,0.84
0.15,-0.65,0.84
0.25,-0.65,0.84
0.35,-0.65,0.84
0.45,-0.65,0.84
0.55,-0.65,0.84
0.65,-0.65,0.84
0.75,-0.65,0.84
0.85,-0.65,0.84
0.95,-0.65,0.84
0.05,-0.55,0.84
0.15,-0.55,0.84
0.25,-0.55,0.84
0.35,-0.55,0.84
0.45,-0.55,0.84
0.55,-0.55,0.84
0.65,-0.55,0.84
0.75,-0.55,0.84
0.85,-0.55,0.84
0.95,-0.55,0.84
0.05,-0.45,0.84
0.15,-0.45,0.84
0.25,-0.45,0.84
0.35,-0.45,0.84
0.45,-0.45,0.84
0.55,-0.45,0.84
0.65,-0.45,0.84
0.75,-0.45,0.84
0.85,-0.45,0.84
0.95,-0.45,0.84
0.05,-0.35,0.84
0.15,-0.35,0.84
0.25,-0.35,0.84
0.35,-0.35,0.84
0.45,-0.35,0.84
0.55,-0.35,0.84
0.65,-0.35,0.84
0.75,-0.35,0.84
0.85,-0.35,0.84
0.95,-0.35,0.84
0.05,-0.25,0.84
0.15,-0.25,0.84
0.25,-0.25,0.84
0.35,-0.25,0.84
0.45,-0.25,0.84
0.55,-0.25,0.84
0.65,-0.25,0.84
0.75,-0.25,0.84
0.85,-0.25,0.84
0.95,-0.25,0.84
0.05,-0.15,0.84
0.15,-0.15,0.84
0.25,-0.15,0.84
0.35,-0.15,0.84
0.45,-0.15,0.84
0.55,-0.15,0.84
0.65,-0.15,0.84
0.75,-0.15,0.84
0.85,-0.15,0.84
0.95,-0.15,0.84
0.05,-0.05,0.84
0.15,-0.05,0.84
0.25,-0.05,0.84
0.35,-0.05,0.84
0.45,-0.05,0.84
0.55,-0.05,0.84
0.65,-0.05,0.84
0.75,-0.05,0.84
0.85,-0.05,0.84
0.95,-0.05,0.84
0.05,0.05,0.84
0.15,0.05,0.84
0.25,0.05,0.84
0.35,0.05,0.84
0.45,0.05,0.84
0.55,0.05,0.84
0.65,0.05,0.84
0.75,0.05,0.84
0.85,0.05,0.84
0.95,0.05,0.84
0.05,0.15,0.84
0.15,0.15,0.84
0.25,0.15,0.84
0.35,0.15,0.84
0.45,0.15,0.84
0.55,0.15,0.84
0.65,0.15,0.84
0.75,0.15,0.84
0.85,0.15,0.84
0.95,0.15,0.84
0.05,0.25,0.84
0.15,0.25,0.84
0.25,0.25,0.84
0.35,0.25,0.84
0.45,0.25,0.84
0.55,0.25,0.84
0.65,0.25,0.84
0.75,0.25,0.84
0.85,0.25,0.84
0.95,0.25,0.84
0.05,0.35,0.84
0.15,0.35,0.84
0.25,0.35,0.84
0.35,0.35,0.84
0.45,0.35,0.84
0.55,0.35,0.84
0.65,0.35,0.84
0.75,0.35,0.84
0.85,0.35,0.84
0.95,0.35,0.84
0.05,0.45,0.84
0.15,0.45,0.84
0.25,0.45,0.84
0.35,0.45,0.84
0.45,0.45,0.84
0.55,0.45,0.84
0.65,0.45,0.84
0.75,0.45,0.84
0.85,0.45,0.84
0.95,0.45,0.84
0.05,0.55,0.84
0.15,0.55,0.84
0.25,0.55,0.84
0.35,0.55,0.84
0.45,0.55,0.84
0.55,0.55,0.84
0.65,0.55,0.84
0.75,0.55,0.84
0.85,0.55,0.84
0.95,0.55,0.84
0.05,0.65,0.84
0.15,0.65,0.84
0.25,0.65,0.84
0.35,0.65,0.84
0.45,0.65,0.84
0.55,0.65,0.84
0.65,0.65,0.84
0.75,0.65,0.84
0.85,0.65,0.84
0.95,0.65,0.84
0.05,0.75,0.84
0.15,0.75,0.84
0.25,0.75,0.84
0.35,0.75,0.84
0.45,0.75,0.84
0.55,0.75,0.84
0.65,0.75,0.84
0.75,0.75,0.84
0.85,0.75,0.84
0.95,0.75,0.84
0.05,0.85,0.84
0.15,0.85,0.84
0.25,0.85,0.84
0.35,0.85,0.84
0.45,0.85,0.84
0.55,0.85,0.84
0.65,0.85,0.84
0.75,0.85,0.84
0.85,0.85,0.84
0.95,0.85,0.84
0.05,0.95,0.84
0.15,0.95,0.84
0.25,0.95,0.84
0.35,0.95,0.84
0.45,0.95,0.84
0.55,0.95,0.84
0.65,0.95,0.84
0.75,0.95,0.84
0.85,0.95,0.84
0.95,0.95,0.84
0.05,-0.95,0.85
0.15,-0.95,0.85
0.25,-0.95,0.85
0.35,-0.95,0.85
0.45,-0.95,0.85
0.55,-0.95,0.85
0.65,-0.95,0.85
0.75,-0.95,0.85
0.85,-0.95,0.85
0.95,-0.95,0.85
0.05,-0.85,0.85
0.15,-0.85,0.85
0.25,-0.85,0.85
0.35,-0.85,0.85
0.45,-0.85,0.85
0.55,-0.85,0.85
0.65,-0.85,0.85
0.75,-0.85,0.85
0.85,-0.85,0.85
0.95,-0.85,0.85
0.05,-0.75,0.85
0.15,-0.75,0.85
0.25,-0.75,0.85
0.35,-0.75,0.85
0.45,-0.75,0.85
0.55,-0.75,0.85
0.65,-0.75,0.85
0.75,-0.75,0.85
0.85,-0.75,0.85
0.95,-0.75,0.85
0.05,-0.65,0.85
0.15,-0.65,0.85
0.25,-0.65,0.85
0.35,-0.65,0.85
0.45,-0.65,0.85
0.55,-0.65,0.85
0.65,-0.65,0.85
0.75,-0.65,0.85
0.85,-0.65,0.85
0.95,-0.65,0.85
0.05,-0.55,0.85
0.15,-0.55,0.85
0.25,-0.55,0.85
0.35,-0.55,0.85
0.45,-0.55,0.85
0.55,-0.55,0.85
0.65,-0.55,0.85
0.75,-0.55,0.85
0.85,-0.55,0.85
0.95,-0.55,0.85
0.05,-0.45,0.85
0.15,-0.45,0.85
0.25,-0.45,0.85
0.35,-0.45,0.85
0.45,-0.45,0.85
0.55,-0.45,0.85
0.65,-0.45,0.85
0.75,-0.45,0.85
0.85,-0.45,0.85
0.95,-0.45,0.85
0.05,-0.35,0.85
0.15,-0.35,0.85
0.25,-0.35,0.85
0.35,-0.35,0.85
0.45,-0.35,0.85
0.55,-0.35,0.85
0.65,-0.35,0.85
0.75,-0.35,0.85
0.85,-0.35,0.85
0.95,-0.35,0.85
0.05,-0.25,0.85
0.15,-0.25,0.85
0.25,-0.25,0.85
0.35,-0.25,0.85
0.45,-0.25,0.85
0.55,-0.25,0.85
0.65,-0.25,0.85
0.75,-0.25,0.85
0.85,-0.25,0.85
0.95,-0.25,0.85
0.05,-0.15,0.85
0.15,-0.15,0.85
0.25,-0.15,0.85
0.35,-0.15,0.85
0.45,-0.15,0.85
0.55,-0.15,0.85
0.65,-0.15,0.85
0.75,-0.15,0.85
0.85,-0.15,0.85
0.95,-0.15,0.85
0.05,-0.05,0.85
0.15,-0.05,0.85
0.25,-0.05,0.85
0.35,-0.05,0.85
0.45,-0.05,0.85
0.55,-0.05,0.85
0.65,-0.05,0.85
0.75,-0.05,0.85
0.85,-0.05,0.85
0.95,-0.05,0.85
0.05,0.05,0.85
0.15,0.05,0.85
0.25,0.05,0.85
0.35,0.05,0.85
0.45,0.05,0.85
0.55,0.05,0.85
0.65,0.05,0.85
0.75,0.05,0.85
0.85,0.05,0.85
0.95,0.05,0.85
0.05,0.15,0.85
0.15,0.15,0.85
0.25,0.15,0.85
0.35,0.15,0.85
0.45,0.15,0.85
0.55,0.15,0.85
0.65,0.15,0.85
0.75,0.15,0.85
0.85,0.15,0.85
0.95,0.15,0.85
0.05,0.25,0.85
0.15,0.25,0.85
0.25,0.25,0.85
0.35,0.25,0.85
0.45,0.25,0.85
0.55,0.25,0.85
0.65,0.25,0.85
0.75,0.25,0.85
0.85,0.25,0.85
0.95,0.25,0.85
0.05,0.35,0.85
0.15,0.35,0.85
0.25,0.35,0.85
0.35,0.35,0.85
0.45,0.35,0.85
0.55,0.35,0.85
0.65,0.35,0.85
0.75,0.35,0.85
0.85,0.35,0.85
0.95,0.35,0.85
0.05,0.45,0.85
0.15,0.45,0.85
0.25,0.45,0.85
0.35,0.45,0.85
0.45,0.45,0.85
0.55,0.45,0.85
0.65,0.45,0.85
0.75,0.45,0.85
0.85,0.45,0.85
0.95,0.45,0.85
0.05,0.55,0.85
0.15,0.55,0.85
0.25,0.55,0.85
0.35,0.55,0.85
0.45,0.55,0.85
0.55,0.55,0.85
0.65,0.55,0.85
0.75,0.55,0.85
0.85,0.55,0.85
0.95,0.55,0.85
0.05,0.65,0.85
0.15,0.65,0.85
0.25,0.65,0.85
0.35,0.65,0.85
0.45,0.65,0.85
0.55,0.65,0.85
0.65,0.65,0.85
0.75,0.65,0.85
0.85,0.65,0.85
0.95,0.65,0.85
0.05,0.75,0.85
0.15,0.75,0.85
0.25,0.75,0.85
0.35,0.75,0.85
0.45,0.75,0.85
0.55,0.75,0.85
0.65,0.75,0.85
0.75,0.75,0.85
0.85,0.75,0.85
0.95,0.75,0.85
0.05,0.85,0.85
0.15,0.85,0.85
0.25,0.85,0.85
0.35,0.85,0.85
0.45,0.85,0.85
0.55,0.85,0.85
0.65,0.85,0.85
0.75,0.85,0.85
0.85,0.85,0.85
0.95,0.85,0.85
0.05,0.95,0.85
0.15,0.95,0.85
0.25,0.95,0.85
0.35,0.95,0.85
0.45,0.95,0.85
0.55,0.95,0.85
0.65,0.95,0.85
0.75,0.95,0.85
0.85,0.95,0.85
0.95,0.95,0.85
0.05,-0.95,0.86
0.15,-0.95,0.86
0.25,-0.95,0.86
0.35,-0.95,0.86
0.45,-0.95,0.86
0.55,-0.95,0.86
0.65,-0.95,0.86
0.75,-0.95,0.86
0.85,-0.95,0.86
0.95,-0.95,0.86
0.05,-0.85,0.86
0.15,-0.85,0.86
0.25,-0.85,0.86
0.35,-0.85,0.86
0.45,-0.85,0.86
0.55,-0.85,0.86
0.65,-0.85,0.86
0.75,-0.85,0.86
0.85,-0.85,0.86
0.95,-0.85,0.86
0.05,-0.75,0.86
0.15,-0.75,0.86
0.25,-0.75,0.86
0.35,-0.75,0.86
0.45,-0.75,0.86
0.55,-0.75,0.86
0.65,-0.75,0.86
0.75,-0.75,0.86
0.85,-0.75,0.86
0.95,-0.75,0.86
0.05,-0.65,0.86
0.15,-0.65,0.86
0.25,-0.65,0.86
0.35,-0.65,0.86
0.45,-0.65,0.86
0.55,-0.65,0.86
0.65,-0.65,0.86
0.75,-0.65,0.86
0.85,-0.65,0.86
0.95,-0.65,0.86
0.05,-0.55,0.86
0.15,-0.55,0.86
0.25,-0.55,0.86
0.35,-0.55,0.86
0.45,-0.55,0.86
0.55,-0.55,0.86
0.65,-0.55,0.86
0.75,-0.55,0.86
0.85,-0.55,0.86
0.95,-0.55,0.86
0.05,-0.45,0.86
0.15,-0.45,0.86
0.25,-0.45,0.86
0.35,-0.45,0.86
0.45,-0.45,0.86
0.55,-0.45,0.86
0.65,-0.45,0.86
0.75,-0.45,0.86
0.85,-0.45,0.86
0.95,-0.45,0.86
0.05,-0.35,0.86
0.15,-0.35,0.86
0.25,-0.35,0.86
0.35,-0.35,0.86
0.45,-0.35,0.86
0.55,-0.35,0.86
0.65,-0.35,0.86
0.75,-0.35,0.86
0.85,-0.35,0.86
0.95,-0.35,0.86
0.05,-0.25,0.86
0.15,-0.25,0.86
0.25,-0.25,0.86
0.35,-0.25,0.86
0.45,-0.25,0.86
0.55,-0.25,0.86
0.65,-0.25,0.86
0.75,-0.25,0.86
0.85,-0.25,0.86
0.95,-0.25,0.86
0.05,-0.15,0.86
0.15,-0.15,0.86
0.25,-0.15,0.86
0.35,-0.15,0.86
0.45,-0.15,0.86
0.55,-0.15,0.86
0.65,-0.15,0.86
0.75,-0.15,0.86
0.85,-0.15,0.86
0.95,-0.15,0.86
0.05,-0.05,0.86
0.15,-0.05,0.86
0.25,-0.05,0.86
0.35,-0.05,0.86
0.45,-0.05,0.86
0.55,-0.05,0.86
0.65,-0.05,0.86
0.75,-0.05,0.86
0.85,-0.05,0.86
0.95,-0.05,0.86
0.05,0.05,0.86
0.15,0.05,0.86
0.25,0.05,0.86
0.35,0.05,0.86
0.45,0.05,0.86
0.55,0.05,0.86
0.65,0.05,0.86
0.75,0.05,0.86
0.85,0.05,0.86
0.95,0.05,0.86
0.05,0.15,0.86
0.15,0.15,0.86
0.25,0.15,0.86
0.35,0.15,0.86
0.45,0.15,0.86
0.55,0.15,0.86
0.65,0.15,0.86
0.75,0.15,0.86
0.85,0.15,0.86
0.95,0.15,0.86
0.05,0.25,0.86
0.15,0.25,0.86
0.25,0.25,0.86
0.35,0.25,0.86
0.45,0.25,0.86
0.55,0.25,0.86
0.65,0.25,0.86
0.75,0.25,0.86
0.85,0.25,0.86
0.95,0.25,0.86
0.05,0.35,0.86
0.15,0.35,0.86
0.25,0.35,0.86
0.35,0.35,0.86
0.45,0.35,0.86
0.55,0.35,0.86
0.65,0.35,0.86
0.75,0.35,0.86
0.85,0.35,0.86
0.95,0.35,0.86
0.05,0.45,0.86
0.15,0.45,0.86
0.25,0.45,0.86
0.35,0.45,0.86
0.45,0.45,0.86
0.55,0.45,0.86
0.65,0.45,0.86
0.75,0.45,0.86
0.85,0.45,0.86
0.95,0.45,0.86
0.05,0.55,0.86
0.15,0.55,0.86
0.25,0.55,0.86
0.35,0.55,0.86
0.45,0.55,0.86
0.55,0.55,0.86
0.65,0.55,0.86
0.75,0.55,0.86
0.85,0.55,0.86
0.95,0.55,0.86
0.05,0.65,0.86
0.15,0.65,0.86
0.25,0.65,0.86
0.35,0.65,0.86
0.45,0.65,0.86
0.55,0.65,0.86
0.65,0.65,0.86
0.75,0.65,0.86
0.85,0.65,0.86
0.95,0.65,0.86
0.05,0.75,0.86
0.15,0.75,0.86
0.25,0.75,0.86
0.35,0.75,0.86
0.45,0.75,0.86
0.55,0.75,0.86
0.65,0.75,0.86
0.75,0.75,0.86
0.85,0.75,0.86
0.95,0.75,0.86
0.05,0.85,0.86
0.15,0.85,0.86
0.25,0.85,0.86
0.35,0.85,0.86
0.45,0.85,0.86
0.55,0.85,0.86
0.65,0.85,0.86
0.75,0.85,0.86
0.85,0.85,0.86
0.95,0.85,0.86
0.05,0.95,0.86
0.15,0.95,0.86
0.25,0.95,0.86
0.35,0.95,0.86
0.45,0.95,0.86
0.55,0.95,0.86
0.65,0.95,0.86
0.75,0.95,0.86
0.85,0.95,0.86
0.95,0.95,0.86
0.05,-0.95,0.87
0.15,-0.95,0.87
0.25,-0.95,0.87
0.35,-0.95,0.87
0.45,-0.95,0.87
0.55,-0.95,0.87
0.65,-0.95,0.87
0.75,-0.95,0.87
0.85,-0.95,0.87
0.95,-0.95,0.87
0.05,-0.85,0.87
0.15,-0.85,0.87
0.25,-0.85,0.87
0.35,-0.85,0.87
0.45,-0.85,0.87
0.55,-0.85,0.87
0.65,-0.85,0.87
0.75,-0.85,0.87
0.85,-0.85,0.87
0.95,-0.85,0.87
0.05,-0.75,0.87
0.15,-0.75,0.87
0.25,-0.75,0.87
0.35,-0.75,0.87
0.45,-0.75,0.87
0.55,-0.75,0.87
0.65,-0.75,0.87
0.75,-0.75,0.87
0.85,-0.75,0.87
0.95,-0.75,0.87
0.05,-0.65,0.87
0.15,-0.65,0.87
0.25,-0.65,0.87
0.35,-0.65,0.87
0.45,-0.65,0.87
0.55,-0.65,0.87
0.65,-0.65,0.87
0.75,-0.65,0.87
0.85,-0.65,0.87
0.95,-0.65,0.87
0.05,-0.55,0.87
0.15,-0.55,0.87
0.25,-0.55,0.87
0.35,-0.55,0.87
0.45,-0.55,0.87
0.55,-0.55,0.87
0.65,-0.55,0.87
0.75,-0.55,0.87
0.85,-0.55,0.87
0.95,-0.55,0.87
0.05,-0.45,0.87
0.15,-0.45,0.87
0.25,-0.45,0.87
0.35,-0.45,0.87
0.45,-0.45,0.87
0.55,-0.45,0.87
0.65,-0.45,0.87
0.75,-0.45,0.87
0.85,-0.45,0.87
0.95,-0.45,0.87
0.05,-0.35,0.87
0.15,-0.35,0.87
0.25,-0.35,0.87
0.35,-0.35,0.87
0.45,-0.35,0.87
0.55,-0.35,0.87
0.65,-0.35,0.87
0.75,-0.35,0.87
0.85,-0.35,0.87
0.95,-0.35,0.87
0.05,-0.25,0.87
0.15,-0.25,0.87
0.25,-0.25,0.87
0.35,-0.25,0.87
0.45,-0.25,0.87
0.55,-0.25,0.87
0.65,-0.25,0.87
0.75,-0.25,0.87
0.85,-0.25,0.87
0.95,-0.25,0.87
0.05,-0.15,0.87
0.15,-0.15,0.87
0.25,-0.15,0.87
0.35,-0.15,0.87
0.45,-0.15,0.87
0.55,-0.15,0.87
0.65,-0.15,0.87
0.75,-0.15,0.87
0.85,-0.15,0.87
0.95,-0.15,0.87
0.05,-0.05,0.87
0.15,-0.05,0.87
0.25,-0.05,0.87
0.35,-0.05,0.87
0.45,-0.05,0.87
0.55,-0.05,0.87
0.65,-0.05,0.87
0.75,-0.05,0.87
0.85,-0.05,0.87
0.95,-0.05,0.87
0.05,0.05,0.87
0.15,0.05,0.87
0.25,0.05,0.87
0.35,0.05,0.87
0.45,0.05,0.87
0.55,0.05,0.87
0.65,0.05,0.87
0.75,0.05,0.87
0.85,0.05,0.87
0.95,0.05,0.87
0.05,0.15,0.87
0.15,0.15,0.87
0.25,0.15,0.87
0.35,0.15,0.87
0.45,0.15,0.87
0.55,0.15,0.87
0.65,0.15,0.87
0.75,0.15,0.87
0.85,0.15,0.87
0.95,0.15,0.87
0.05,0.25,0.87
0.15,0.25,0.87
0.25,0.25,0.87
0.35,0.25,0.87
0.45,0.25,0.87
0.55,0.25,0.87
0.65,0.25,0.87
0.75,0.25,0.87
0.85,0.25,0.87
0.95,0.25,0.87
0.05,0.35,0.87
0.15,0.35,0.87
0.25,0.35,0.87
0.35,0.35,0.87
0.45,0.35,0.87
0.55,0.35,0.87
0.65,0.35,0.87
0.75,0.35,0.87
0.85,0.35,0.87
0.95,0.35,0.87
0.05,0.45,0.87
0.15,0.45,0.87
0.25,0.45,0.87
0.35,0.45,0.87
0.45,0.45,0.87
0.55,0.45,0.87
0.65,0.45,0.87
0.75,0.45,0.87
0.85,0.45,0.87
0.95,0.45,0.87
0.05,0.55,0.87
0.15,0.55,0.87
0.25,0.55,0.87
0.35,0.55,0.87
0.45,0.55,0.87
0.55,0.55,0.87
0.65,0.55,0.87
0.75,0.55,0.87
0.85,0.55,0.87
0.95,0.55,0.87
0.05,0.65,0.87
0.15,0.65,0.87
0.25,0.65,0.87
0.35,0.65,0.87
0.45,0.65,0.87
0.55,0.65,0.87
0.65,0.65,0.87
0.75,0.65,0.87
0.85,0.65,0.87
0.95,0.65,0.87
0.05,0.75,0.87
0.15,0.75,0.87
0.25,0.75,0.87
0.35,0.75,0.87
0.45,0.75,0.87
0.55,0.75,0.87
0.65,0.75,0.87
0.75,0.75,0.87
0.85,0.75,0.87
0.95,0.75,0.87
0.05,0.85,0.87
0.15,0.85,0.87
0.25,0.85,0.87
0.35,0.85,0.87
0.45,0.85,0.87
0.55,0.85,0.87
0.65,0.85,0.87
0.75,0.85,0.87
0.85,0.85,0.87
0.95,0.85,0.87
0.05,0.95,0.87
0.15,0.95,0.87
0.25,0.95,0.87
0.35,0.95,0.87
0.45,0.95,0.87
0.55,0.95,0.87
0.65,0.95,0.87
0.75,0.95,0.87
0.85,0.95,0.87
0.95,0.95,0.87
0.05,-0.95,0.88
0.15,-0.95,0.88
0.25,-0.95,0.88
0.35,-0.95,0.88
0.45,-0.95,0.88
0.55,-0.95,0.88
0.65,-0.95,0.88
0.75,-0.95,0.88
0.85,-0.95,0.88
0.95,-0.95,0.88
0.05,-0.85,0.88
0.15,-0.85,0.88
0.25,-0.85,0.88
0.35,-0.85,0.88
0.45,-0.85,0.88
0.55,-0.85,0.88
0.65,-0.85,0.88
0.75,-0.85,0.88
0.85,-0.85,0.88
0.95,-0.85,0.88
0.05,-0.75,0.88
0.15,-0.75,0.88
0.25,-0.75,0.88
0.35,-0.75,0.88
0.45,-0.75,0.88
0.55,-0.75,0.88
0.65,-0.75,0.88
0.75,-0.75,0.88
0.85,-0.75,0.88
0.95,-0.75,0.88
0.05,-0.65,0.88
0.15,-0.65,0.88
0.25,-0.65,0.88
0.35,-0.65,0.88
0.45,-0.65,0.88
0.55,-0.65,0.88
0.65,-0.65,0.88
0.75,-0.65,0.88
0.85,-0.65,0.88
0.95,-0.65,0.88
0.05,-0.55,0.88
0.15,-0.55,0.88
0.25,-0.55,0.88
0.35,-0.55,0.88
0.45,-0.55,0.88
0.55,-0.55,0.88
0.65,-0.55,0.88
0.75,-0.55,0.88
0.85,-0.55,0.88
0.95,-0.55,0.88
0.05,-0.45,0.88
0.15,-0.45,0.88
0.25,-0.45,0.88
0.35,-0.45,0.88
0.45,-0.45,0.88
0.55,-0.45,0.88
0.65,-0.45,0.88
0.75,-0.45,0.88
0.85,-0.45,0.88
0.95,-0.45,0.88
0.05,-0.35,0.88
0.15,-0.35,0.88
0.25,-0.35,0.88
0.35,-0.35,0.88
0.45,-0.35,0.88
0.55,-0.35,0.88
0.65,-0.35,0.88
0.75,-0.35,0.88
0.85,-0.35,0.88
0.95,-0.35,0.88
0.05,-0.25,0.88
0.15,-0.25,0.88
0.25,-0.25,0.88
0.35,-0.25,0.88
0.45,-0.25,0.88
0.55,-0.25,0.88
0.65,-0.25,0.88
0.75,-0.25,0.88
0.85,-0.25,0.88
0.95,-0.25,0.88
0.05,-0.15,0.88
0.15,-0.15,0.88
0.25,-0.15,0.88
0.35,-0.15,0.88
0.45,-0.15,0.88
0.55,-0.15,0.88
0.65,-0.15,0.88
0.75,-0.15,0.88
0.85,-0.15,0.88
0.95,-0.15,0.88
0.05,-0.05,0.88
0.15,-0.05,0.88
0.25,-0.05,0.88
0.35,-0.05,0.88
0.45,-0.05,0.88
0.55,-0.05,0.88
0.65,-0.05,0.88
0.75,-0.05,0.88
0.85,-0.05,0.88
0.95,-0.05,0.88
0.05,0.05,0.88
0.15,0.05,0.88
0.25,0.05,0.88
0.35,0.05,0.88
0.45,0.05,0.88
0.55,0.05,0.88
0.65,0.05,0.88
0.75,0.05,0.88
0.85,0.05,0.88
0.95,0.05,0.88
0.05,0.15,0.88
0.15,0.15,0.88
0.25,0.15,0.88
0.35,0.15,0.88
0.45,0.15,0.88
0.55,0.15,0.88
0.65,0.15,0.88
0.75,0.15,0.88
0.85,0.15,0.88
0.95,0.15,0.88
0.05,0.25,0.88
0.15,0.25,0.88
0.25,0.25,0.88
0.35,0.25,0.88
0.45,0.25,0.88
0.55,0.25,0.88
0.65,0.25,0.88
0.75,0.25,0.88
0.85,0.25,0.88
0.95,0.25,0.88
0.05,0.35,0.88
0.15,0.35,0.88
0.25,0.35,0.88
0.35,0.35,0.88
0.45,0.35,0.88
0.55,0.35,0.88
0.65,0.35,0.88
0.75,0.35,0.88
0.85,0.35,0.88
0.95,0.35,0.88
0.05,0.45,0.88
0.15,0.45,0.88
0.25,0.45,0.88
0.35,0.45,0.88
0.45,0.45,0.88
0.55,0.45,0.88
0.65,0.45,0.88
0.75,0.45,0.88
0.85,0.45,0.88
0.95,0.45,0.88
0.05,0.55,0.88
0.15,0.55,0.88
0.25,0.55,0.88
0.35,0.55,0.88
0.45,0.55,0.88
0.55,0.55,0.88
0.65,0.55,0.88
0.75,0.55,0.88
0.85,0.55,0.88
0.95,0.55,0.88
0.05,0.65,0.88
0.15,0.65,0.88
0.25,0.65,0.88
0.35,0.65,0.88
0.45,0.65,0.88
